bowler,total_balls,total_runs,total_wickets,boundaries_conceded,dots,economy,dot_pct,wicket_rate
TAW Patterson,13,31,0,4,1,14.307692307692308,0.07692307692307693,0.0
TB Abell,31,21,2,1,15,4.064516129032258,0.4838709677419355,0.06451612903225806
TB Robinson,6,18,0,3,1,18.0,0.16666666666666666,0.0
TB Sole,589,447,15,35,313,4.5534804753820035,0.5314091680814941,0.025466893039049237
TBM de Leede,484,413,18,49,268,5.119834710743802,0.5537190082644629,0.0371900826446281
TC Ali,648,630,26,59,267,5.833333333333333,0.41203703703703703,0.040123456790123455
TC Bastiampillai,6,12,0,2,1,12.0,0.16666666666666666,0.0
TC Lace,12,20,2,3,5,10.0,0.4166666666666667,0.16666666666666666
TC Mataora,59,71,1,7,24,7.220338983050847,0.4067796610169492,0.01694915254237288
TC Smith,239,226,9,19,107,5.673640167364017,0.4476987447698745,0.03765690376569038
TC Vine,118,168,5,20,39,8.542372881355933,0.3305084745762712,0.0423728813559322
TCB Fernando,220,182,1,23,136,4.963636363636364,0.6181818181818182,0.004545454545454545
TCW Veillard,73,80,6,8,27,6.575342465753425,0.3698630136986301,0.0821917808219178
TD Andrews,822,722,21,68,382,5.2700729927007295,0.46472019464720193,0.025547445255474453
TD Astle,352,366,17,39,152,6.238636363636364,0.4318181818181818,0.048295454545454544
TD Chaoana,423,480,16,50,199,6.808510638297872,0.47044917257683216,0.037825059101654845
TD Groenewald,1816,1752,53,199,896,5.788546255506607,0.4933920704845815,0.02918502202643172
TD Smartt,1042,776,38,86,624,4.468330134357006,0.5988483685220729,0.036468330134357005
TDA Henry,26,34,1,6,12,7.846153846153847,0.46153846153846156,0.038461538461538464
TE Bailey,2200,1918,56,216,1220,5.2309090909090905,0.5545454545454546,0.025454545454545455
TE Barber,137,138,3,14,67,6.043795620437956,0.48905109489051096,0.021897810218978103
TE Kane,1321,1041,44,129,802,4.728236184708554,0.607115821347464,0.033308099924299776
TE Lawes,400,417,8,53,223,6.255,0.5575,0.02
TE Linley,144,174,7,23,60,7.25,0.4166666666666667,0.04861111111111111
TE Minty,122,90,6,12,73,4.426229508196721,0.5983606557377049,0.04918032786885246
TE Tucker,18,21,0,2,8,7.0,0.4444444444444444,0.0
TF Brookes,62,43,3,4,34,4.161290322580645,0.5483870967741935,0.04838709677419355
TF van Woerkom,395,387,16,40,187,5.878481012658228,0.47341772151898737,0.04050632911392405
TG Gordon,16,13,0,1,11,4.875,0.6875,0.0
TG Helm,1432,1410,45,187,723,5.907821229050279,0.5048882681564246,0.031424581005586594
TG Norris,2886,2237,92,243,1711,4.650727650727651,0.5928620928620929,0.03187803187803188
TG Southee,10796,11106,405,1417,5376,6.172286031863654,0.4979622082252686,0.037513894034827716
TG Sturgess,158,138,5,16,89,5.2405063291139244,0.5632911392405063,0.03164556962025317
TG Thamae,73,97,5,11,27,7.972602739726028,0.3698630136986301,0.0684931506849315
TGJ Gruijters,91,96,3,13,44,6.32967032967033,0.4835164835164835,0.03296703296703297
TGR Clark,230,211,3,23,121,5.504347826086956,0.5260869565217391,0.013043478260869565
TH Aspinwall,520,515,15,65,259,5.942307692307692,0.4980769230769231,0.028846153846153848
TH David,400,431,17,48,167,6.465,0.4175,0.0425
TH Semau,235,173,15,8,132,4.417021276595745,0.5617021276595745,0.06382978723404255
TH Tector,7,13,0,1,5,11.142857142857142,0.7142857142857143,0.0
THS Pettman,380,362,10,51,231,5.71578947368421,0.6078947368421053,0.02631578947368421
TI Gajanayake,496,506,22,52,228,6.120967741935483,0.4596774193548387,0.04435483870967742
TI Hinley,420,389,13,38,203,5.557142857142857,0.48333333333333334,0.030952380952380953
TJ Draca,314,325,15,43,175,6.210191082802547,0.5573248407643312,0.04777070063694268
TJ Friend,57,69,1,9,25,7.2631578947368425,0.43859649122807015,0.017543859649122806
TJ Haines,122,122,1,11,53,6.0,0.4344262295081967,0.00819672131147541
TJ Heggelman,42,34,2,3,19,4.857142857142857,0.4523809523809524,0.047619047619047616
TJ Mahe,56,77,1,8,26,8.25,0.4642857142857143,0.017857142857142856
TJ Murtagh,2995,2469,89,298,1708,4.946243739565943,0.5702838063439065,0.02971619365609349
TJ O'Donnell,37,28,0,4,26,4.54054054054054,0.7027027027027027,0.0
TJ Phillips,359,299,4,23,170,4.997214484679666,0.4735376044568245,0.011142061281337047
TJ Prest,402,346,12,26,174,5.164179104477612,0.43283582089552236,0.029850746268656716
TJ Price,723,660,19,82,397,5.477178423236515,0.5491009681881052,0.02627939142461964
TJ Ramphoma,4,0,1,0,3,0.0,0.75,0.25
TJ Ravenscroft,254,155,8,12,167,3.6614173228346454,0.65748031496063,0.031496062992125984
TJ Stephenson,25,32,2,3,8,7.68,0.32,0.08
TJ Vlaeminck,691,584,25,68,432,5.070911722141823,0.6251808972503617,0.0361794500723589
TJ Wells,669,727,17,88,285,6.520179372197309,0.4260089686098655,0.025411061285500747
TJG Pringle,623,688,21,70,234,6.626003210272874,0.3756019261637239,0.033707865168539325
TK Canning,84,64,2,9,51,4.571428571428571,0.6071428571428571,0.023809523809523808
TK Curran,3644,3795,123,426,1635,6.248627881448956,0.4486827661909989,0.033754116355653126
TK Lal,174,173,10,13,70,5.9655172413793105,0.40229885057471265,0.05747126436781609
TK Patel,1324,960,57,87,747,4.350453172205438,0.5641993957703928,0.04305135951661632
TK Saha,84,98,5,12,32,7.0,0.38095238095238093,0.05952380952380952
TKP Rajapaksha,104,138,4,12,35,7.961538461538462,0.33653846153846156,0.038461538461538464
TL Best,1425,1283,44,136,813,5.402105263157894,0.5705263157894737,0.030877192982456142
TL Chatara,4825,4620,164,550,2544,5.745077720207254,0.5272538860103627,0.03398963730569948
TL Chivanga,235,266,4,36,134,6.791489361702128,0.5702127659574469,0.01702127659574468
TL Cutler,220,291,9,34,84,7.9363636363636365,0.38181818181818183,0.04090909090909091
TL Greatwood,312,315,9,37,154,6.0576923076923075,0.4935897435897436,0.028846153846153848
TLW Cooper,435,435,9,44,189,6.0,0.43448275862068964,0.020689655172413793
TM Dilshan,5604,4726,113,329,2427,5.059957173447537,0.4330835117773019,0.020164168451106353
TM Ealham,63,62,0,7,30,5.904761904761905,0.47619047619047616,0.0
TM Faimalo,53,30,6,0,33,3.3962264150943393,0.6226415094339622,0.11320754716981132
TM Head,1552,1556,36,145,609,6.015463917525773,0.39239690721649484,0.023195876288659795
TM Macalou,110,135,8,15,40,7.363636363636364,0.36363636363636365,0.07272727272727272
TM McGrath,1565,1515,57,153,704,5.808306709265176,0.44984025559105434,0.03642172523961661
TM Odoyo,1787,1297,55,134,1113,4.354784555120314,0.6228315612758814,0.03077783995523223
TMA Leslie,264,231,13,27,160,5.25,0.6060606060606061,0.04924242424242424
TMJ Smith,3056,2592,74,209,1299,5.0890052356020945,0.425065445026178,0.024214659685863876
TMM Newton,412,301,10,25,243,4.383495145631068,0.5898058252427184,0.024271844660194174
TN Guruge,183,137,6,12,103,4.491803278688525,0.5628415300546448,0.03278688524590164
TN Walallawita,493,451,5,41,237,5.488843813387423,0.48073022312373226,0.010141987829614604
TO Carmichael,37,43,0,3,10,6.972972972972973,0.2702702702702703,0.0
TO Giles,62,60,2,7,29,5.806451612903225,0.46774193548387094,0.03225806451612903
TO Norton,62,42,4,3,32,4.064516129032258,0.5161290322580645,0.06451612903225806
TO Thilappan,57,86,1,10,13,9.052631578947368,0.22807017543859648,0.017543859649122806
TOW Chu,39,43,2,2,11,6.615384615384615,0.28205128205128205,0.05128205128205128
TP Allen,740,659,22,78,410,5.3432432432432435,0.5540540540540541,0.02972972972972973
TP Kanwar,208,153,3,14,121,4.413461538461538,0.5817307692307693,0.014423076923076924
TP Milnes,72,99,1,19,34,8.25,0.4722222222222222,0.013888888888888888
TP Ura,6,12,0,2,1,12.0,0.16666666666666666,0.0
TR Bevan,103,115,0,12,40,6.699029126213592,0.3883495145631068,0.0
TR Cornall,130,130,4,14,50,6.0,0.38461538461538464,0.03076923076923077
TR Gripper,49,39,2,3,24,4.775510204081633,0.4897959183673469,0.04081632653061224
TR Sadhu,606,563,20,73,340,5.574257425742574,0.5610561056105611,0.033003300330033
TRR Sharfudheen,61,48,2,1,29,4.721311475409836,0.47540983606557374,0.03278688524590164
TS Braat,89,136,6,18,29,9.168539325842696,0.3258426966292135,0.06741573033707865
TS Chisoro,744,661,21,61,353,5.330645161290323,0.47446236559139787,0.028225806451612902
TS Mills,474,641,21,81,189,8.113924050632912,0.3987341772151899,0.04430379746835443
TS Muyeye,60,33,1,3,40,3.3,0.6666666666666666,0.016666666666666666
TS Nethula,268,250,5,23,131,5.597014925373134,0.48880597014925375,0.018656716417910446
TS Omary,214,160,11,17,110,4.4859813084112155,0.514018691588785,0.0514018691588785
TS Rogers,1046,950,37,111,549,5.449330783938814,0.5248565965583174,0.03537284894837476
TS Roland-Jones,2080,1696,65,198,1178,4.892307692307692,0.5663461538461538,0.03125
TS Sekhukhune,2346,2185,82,254,1213,5.588235294117647,0.5170502983802217,0.03495311167945439
TS Waqavakatoga,138,168,5,18,49,7.304347826086956,0.35507246376811596,0.036231884057971016
TSB Ekanayake,12,11,0,0,4,5.5,0.3333333333333333,0.0
TT Aung,50,55,5,6,23,6.6,0.46,0.1
TT Bresnan,7259,6851,208,805,3749,5.662763466042155,0.5164623226339716,0.028654084584653534
TT Maposa,333,476,15,59,119,8.576576576576576,0.35735735735735735,0.04504504504504504
TT Samaraweera,30,33,1,3,11,6.6,0.36666666666666664,0.03333333333333333
TT Soe,628,416,40,26,330,3.9745222929936306,0.5254777070063694,0.06369426751592357
TU Deshpande,37,55,2,10,16,8.91891891891892,0.43243243243243246,0.05405405405405406
TW Dlamini,12,2,0,0,10,1.0,0.8333333333333334,0.0
TW Hamid,3,1,2,0,0,2.0,0.0,0.6666666666666666
TW Hartley,60,48,0,5,35,4.8,0.5833333333333334,0.0
TW Loten,595,555,17,64,295,5.5966386554621845,0.4957983193277311,0.02857142857142857
TW Samuels,33,52,0,7,15,9.454545454545455,0.45454545454545453,0.0
TZ Chataira,48,57,5,8,23,7.125,0.4791666666666667,0.10416666666666667
Taekwan Park,137,141,9,14,70,6.1751824817518255,0.5109489051094891,0.06569343065693431
Tafseer Ali,94,78,6,6,52,4.9787234042553195,0.5531914893617021,0.06382978723404255
Taful Elkhair,33,45,0,4,21,8.181818181818182,0.6363636363636364,0.0
Taher Muhammad,148,246,4,28,38,9.972972972972972,0.25675675675675674,0.02702702702702703
Tahir Dar,301,120,14,10,215,2.39202657807309,0.7142857142857143,0.046511627906976744
Taijul Islam,901,720,30,71,464,4.794672586015539,0.5149833518312985,0.033296337402885685
Talat Nadeem,18,18,2,2,6,6.0,0.3333333333333333,0.1111111111111111
Talha Jubair,77,73,0,8,53,5.688311688311688,0.6883116883116883,0.0
Talha Khan,13,8,1,0,6,3.6923076923076925,0.46153846153846156,0.07692307692307693
Tamim Iqbal,7,13,0,2,3,11.142857142857142,0.42857142857142855,0.0
Tamoor Sajjad,746,721,21,78,366,5.798927613941019,0.4906166219839142,0.028150134048257374
Tanbir Hayder,60,67,0,8,21,6.7,0.35,0.0
Tandin Wangchuk,53,66,1,6,19,7.471698113207546,0.3584905660377358,0.018867924528301886
Tanveer Ahmed,611,651,15,80,295,6.3927986906710315,0.4828150572831424,0.024549918166939442
Tanveer Iqbal,25,14,1,1,16,3.36,0.64,0.04
Tanvir Ahmed,58,58,3,8,35,6.0,0.603448275862069,0.05172413793103448
Tanvir Islam,452,388,17,45,228,5.150442477876107,0.504424778761062,0.03761061946902655
Tanwir Afzal,1712,1470,52,182,987,5.151869158878505,0.576518691588785,0.030373831775700934
Tanzeel Sheikh,179,120,4,13,121,4.022346368715084,0.6759776536312849,0.0223463687150838
Tanzim Hasan Sakib,1427,1688,65,224,654,7.097407147862649,0.4583041345480028,0.04555010511562719
Tapash Baisya,1170,1112,28,140,668,5.702564102564103,0.5709401709401709,0.023931623931623933
Taranjeet Singh,819,917,51,97,339,6.717948717948718,0.4139194139194139,0.06227106227106227
Taranjit Singh,320,349,21,26,125,6.543749999999999,0.390625,0.065625
Tareq Aziz,53,35,2,4,37,3.962264150943396,0.6981132075471698,0.03773584905660377
Tariq Ali,179,146,5,13,104,4.893854748603352,0.5810055865921788,0.027932960893854747
Tariq Aziz,115,117,11,6,39,6.104347826086956,0.3391304347826087,0.09565217391304348
Tarun Yadav,23,22,2,3,12,5.739130434782608,0.5217391304347826,0.08695652173913043
Tasaduq Hussain,59,66,3,7,27,6.711864406779661,0.4576271186440678,0.05084745762711865
Tashi Dorji,190,203,11,27,85,6.410526315789474,0.4473684210526316,0.05789473684210526
Tashi Phuntsho,266,221,20,24,150,4.984962406015037,0.5639097744360902,0.07518796992481203
Taskin Ahmed,5289,5426,206,686,2653,6.155416903006239,0.5016071090943468,0.03894876158063906
Tasmia Rubab,52,79,1,12,18,9.115384615384617,0.34615384615384615,0.019230769230769232
Tauqeer Hussain,52,56,7,4,15,6.461538461538462,0.28846153846153844,0.1346153846153846
Tehseen Hassan,34,53,0,6,19,9.352941176470587,0.5588235294117647,0.0
Tejwinder Singh,234,222,14,19,116,5.6923076923076925,0.49572649572649574,0.05982905982905983
Tenjin Rabgey,33,26,1,3,20,4.7272727272727275,0.6060606060606061,0.030303030303030304
Tenzin Wangchuk jnr,39,50,0,8,22,7.6923076923076925,0.5641025641025641,0.0
Thae Thae Po,20,20,0,3,12,6.0,0.6,0.0
Tharika Sewwandi,101,75,1,8,69,4.455445544554456,0.6831683168316832,0.009900990099009901
Thilina Silva,85,78,5,6,35,5.5058823529411764,0.4117647058823529,0.058823529411764705
Thomas Balkin,83,56,2,6,57,4.048192771084337,0.6867469879518072,0.024096385542168676
Thuya Aung,369,363,21,34,163,5.902439024390244,0.44173441734417346,0.056910569105691054
Tian Sen Qun,262,325,11,42,125,7.442748091603054,0.4770992366412214,0.04198473282442748
Tilak Varma,148,141,5,14,66,5.716216216216216,0.44594594594594594,0.033783783783783786
Tillakaratne Sampath,587,387,19,33,337,3.9557069846678026,0.5741056218057922,0.03236797274275979
Toqeer Ahmad,126,137,8,15,54,6.523809523809524,0.42857142857142855,0.06349206349206349
Towhid Hridoy,3,7,0,1,0,14.0,0.0,0.0
Tripti Gore,43,63,1,8,23,8.790697674418604,0.5348837209302325,0.023255813953488372
Tshering Choden,127,124,3,9,50,5.858267716535432,0.3937007874015748,0.023622047244094488
Tuba Hassan,868,929,30,110,376,6.421658986175116,0.43317972350230416,0.03456221198156682
Tushar Imran,90,59,2,1,38,3.933333333333333,0.4222222222222222,0.022222222222222223
U Arshad,448,463,11,56,210,6.200892857142857,0.46875,0.024553571428571428
U Aryaman Sunil,1131,1288,44,154,533,6.83289124668435,0.47126436781609193,0.038903625110521665
U Bayarjavkhlan,132,121,5,5,70,5.5,0.5303030303030303,0.03787878787878788
U Bhagwan,225,292,5,45,99,7.786666666666667,0.44,0.022222222222222223
U Bhatti,608,412,16,53,423,4.065789473684211,0.6957236842105263,0.02631578947368421
U Dorji,16,23,0,2,10,8.625,0.625,0.0
U Iftikhar,209,134,10,8,119,3.8468899521531097,0.569377990430622,0.04784688995215311
U Lakshan,1,4,0,1,0,24.0,0.0,0.0
U Peace,450,320,22,29,253,4.266666666666667,0.5622222222222222,0.04888888888888889
U Ramji,68,93,5,7,10,8.205882352941176,0.14705882352941177,0.07352941176470588
U Shahid,118,107,6,10,61,5.440677966101695,0.5169491525423728,0.05084745762711865
U Shantu,276,275,22,37,150,5.978260869565218,0.5434782608695652,0.07971014492753623
U Sofi,25,52,0,7,5,12.479999999999999,0.2,0.0
U Thimashini,4,7,0,1,0,10.5,0.0,0.0
UA Morais,60,60,0,7,32,6.0,0.5333333333333333,0.0
UDU Chandana,1255,1022,38,81,620,4.88605577689243,0.4940239043824701,0.030278884462151396
UKPW Kumaranayaka,62,72,1,8,26,6.967741935483871,0.41935483870967744,0.016129032258064516
US Hathinjar,35,45,3,5,15,7.714285714285714,0.42857142857142855,0.08571428571428572
UT Yadav,4273,4281,147,560,2236,6.011233325532413,0.5232857477182308,0.03440205944301428
UWMBCA Welegedara,513,505,19,67,272,5.906432748538012,0.530214424951267,0.037037037037037035
Ubaid Minhas,3,5,0,1,1,10.0,0.3333333333333333,0.0
Ugyen Dorji,51,58,1,7,27,6.823529411764706,0.5294117647058824,0.0196078431372549
Umaima Sohail,1283,1095,44,93,603,5.120810600155885,0.4699922057677319,0.034294621979735
Umair Ali,98,107,2,10,42,6.551020408163266,0.42857142857142855,0.02040816326530612
Umair Qasim,365,438,16,51,165,7.199999999999999,0.4520547945205479,0.043835616438356165
Umair Sharif,47,68,1,10,23,8.680851063829788,0.48936170212765956,0.02127659574468085
Umair Tariq,553,673,48,80,237,7.3019891500904155,0.42857142857142855,0.0867992766726944
Umar Adam,834,997,52,113,349,7.172661870503597,0.4184652278177458,0.06235011990407674
Umar Amin,42,24,0,2,27,3.4285714285714284,0.6428571428571429,0.0
Umar Gul,7044,6516,264,771,3828,5.550255536626916,0.5434412265758092,0.03747870528109029
Umm-e-Hani,957,780,26,63,460,4.890282131661442,0.48066875653082547,0.027168234064785787
Umran Malik,537,660,26,94,251,7.374301675977653,0.46741154562383613,0.048417132216014895
Urooj Mumtaz,67,70,7,6,22,6.268656716417911,0.3283582089552239,0.1044776119402985
Usama Mir,644,682,20,68,254,6.354037267080746,0.3944099378881988,0.031055900621118012
Usman Ali,146,165,12,16,49,6.780821917808219,0.3356164383561644,0.0821917808219178
Usman Arif,194,186,11,18,93,5.752577319587629,0.4793814432989691,0.05670103092783505
Usman Ashraf,49,48,9,8,19,5.877551020408164,0.3877551020408163,0.1836734693877551
Usman Khalid,523,520,26,53,233,5.965583173996175,0.44550669216061184,0.0497131931166348
Usman Khan,594,637,47,61,252,6.434343434343434,0.42424242424242425,0.07912457912457913
Usman Najeeb,808,997,51,122,349,7.403465346534654,0.4319306930693069,0.06311881188118812
Usman Qadir,470,612,30,73,162,7.812765957446809,0.3446808510638298,0.06382978723404255
Usman Rafiq,44,71,1,10,10,9.681818181818182,0.22727272727272727,0.022727272727272728
Usman Shinwari,1043,1026,51,124,524,5.902205177372962,0.5023969319271333,0.0488974113135187
Usman Shuja,505,330,22,42,326,3.9207920792079207,0.6455445544554456,0.04356435643564356
Usman Tariq,188,202,18,14,54,6.446808510638298,0.2872340425531915,0.09574468085106383
Uswa Syed,225,173,14,13,127,4.613333333333333,0.5644444444444444,0.06222222222222222
Utkarsh Jain,462,435,25,46,204,5.64935064935065,0.44155844155844154,0.05411255411255411
Utkarsh Srivastava,24,17,0,1,12,4.25,0.5,0.0
V Araa,792,632,40,55,374,4.787878787878788,0.4722222222222222,0.050505050505050504
V Atanasova,113,140,2,11,69,7.433628318584072,0.6106194690265486,0.017699115044247787
V Ateak,762,454,31,41,475,3.574803149606299,0.6233595800524935,0.04068241469816273
V Avdylaj,136,152,0,12,63,6.705882352941176,0.4632352941176471,0.0
V Balakrishnan,54,45,3,3,25,5.0,0.46296296296296297,0.05555555555555555
V Barboza,76,80,2,9,43,6.315789473684211,0.5657894736842105,0.02631578947368421
V Baskaran,1534,1329,51,151,826,5.198174706649283,0.5384615384615384,0.033246414602346806
V Buruka,229,190,11,20,125,4.978165938864629,0.5458515283842795,0.048034934497816595
V Chopra,55,70,1,8,17,7.636363636363637,0.3090909090909091,0.01818181818181818
V Dhaniram,133,93,7,6,71,4.195488721804511,0.5338345864661654,0.05263157894736842
V Frank,247,205,4,23,142,4.9797570850202435,0.5748987854251012,0.016194331983805668
V Ganesan,614,535,31,41,269,5.228013029315961,0.4381107491856677,0.050488599348534204
V Hampihallikar,56,99,0,12,13,10.607142857142856,0.23214285714285715,0.0
V Hamunyela,1006,766,46,63,546,4.568588469184891,0.5427435387673957,0.04572564612326044
V Hettiarachchi,6,12,0,1,1,12.0,0.16666666666666666,0.0
V Iriho,97,78,3,7,51,4.824742268041237,0.5257731958762887,0.030927835051546393
V Jatinder Kumar,138,158,6,18,58,6.869565217391305,0.42028985507246375,0.043478260869565216
V Jayant,51,78,1,8,15,9.176470588235293,0.29411764705882354,0.0196078431372549
V Kai,59,56,0,4,28,5.694915254237288,0.4745762711864407,0.0
V Khanduri,77,100,5,10,26,7.792207792207792,0.33766233766233766,0.06493506493506493
V Kohli,826,888,12,82,284,6.450363196125909,0.34382566585956414,0.014527845036319613
V Krishnamurthy,119,62,3,4,81,3.1260504201680672,0.680672268907563,0.025210084033613446
V Lahiru,376,220,17,18,224,3.5106382978723407,0.5957446808510638,0.04521276595744681
V Mahajan,206,172,7,12,106,5.009708737864077,0.5145631067961165,0.03398058252427184
V Manakitoga,65,25,2,3,55,2.3076923076923075,0.8461538461538461,0.03076923076923077
